LOCATION_GROUP,LOCATION_TYPE,LOCATION_CODE,LOCATION,LONGITUDE,LATITUDE
Mobil,Otobus 3G,IETT-O1070,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1071,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1072,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1073,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1074,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1075,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1076,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1077,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1078,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1079,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1080,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1081,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1082,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1083,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1084,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1085,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1086,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1087,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1088,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1089,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1090,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1091,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1092,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1093,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1094,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1095,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1096,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1097,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1098,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1099,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1100,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1101,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1102,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1103,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1104,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1105,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1106,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1107,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1108,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1109,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1110,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1111,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1112,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1113,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1114,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1115,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1116,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1117,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1118,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1119,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1120,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1121,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1122,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1123,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1124,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1125,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1126,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1127,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1128,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1129,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1130,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1131,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1132,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1133,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1134,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1135,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1139,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1141,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1142,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1143,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1144,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1145,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1146,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1147,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1148,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1149,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1150,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1151,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1152,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1153,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1154,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1155,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1156,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1157,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1158,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1159,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1160,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1161,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1162,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1163,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1164,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1165,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1166,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1167,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1168,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1169,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1170,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1171,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1172,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1173,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1174,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1175,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1176,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1177,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1178,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1179,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1180,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1182,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1184,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1186,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1187,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1188,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1189,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1190,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1191,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1192,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1193,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1194,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1195,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1196,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1197,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1198,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1199,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1200,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1201,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1202,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1203,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1204,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1205,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1207,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1208,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1209,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1210,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1211,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1212,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1231,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1232,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1235,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1236,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1237,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1238,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1239,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1240,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1241,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1242,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1243,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1244,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1245,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1251,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1252,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1253,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1254,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1255,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1256,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1257,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1258,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1259,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1260,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1261,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1262,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1263,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1264,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1265,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1266,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1267,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1268,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1269,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1270,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1271,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1272,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1273,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1274,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1275,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1276,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1277,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1278,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1280,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1281,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1282,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1283,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1284,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1285,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1286,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1287,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1288,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1289,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1290,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1291,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1292,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1293,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1294,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1295,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1296,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1297,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1298,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1299,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O1300,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2244,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2245,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2246,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2247,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2248,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2249,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2250,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2251,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2252,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2253,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2254,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2255,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2256,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2257,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2258,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2259,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2260,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2261,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2262,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2263,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2264,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2265,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2266,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2267,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2268,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2269,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2270,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2271,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2272,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2273,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2274,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2275,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2276,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2277,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2278,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2279,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2280,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2281,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2282,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2283,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2284,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2285,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2286,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2287,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2288,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2289,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2290,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2291,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2292,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2293,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2294,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2295,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2296,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2297,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2298,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O2300,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3001,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3002,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3003,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3004,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3005,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3006,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3007,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3008,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3009,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3010,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3011,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3012,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3013,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3014,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3015,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3016,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3017,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3018,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3019,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3021,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3022,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3023,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3024,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3025,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3026,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3027,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3028,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3029,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3030,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3076,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3077,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3078,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3079,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3080,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3101,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3102,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3103,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3104,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3105,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3106,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3107,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3108,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3109,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3110,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3111,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3112,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3113,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3114,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3115,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3116,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3117,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3118,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3119,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3120,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3121,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3122,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3123,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3124,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3125,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3126,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3127,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3128,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3129,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3130,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3131,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3132,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3133,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3134,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3135,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3136,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3137,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3138,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3139,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3140,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3141,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3142,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3143,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3144,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3145,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3146,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3147,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3148,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3149,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3150,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3151,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3152,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3153,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3154,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3155,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3156,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3157,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3158,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3159,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3160,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3161,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3162,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3163,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3164,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3165,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3166,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3167,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3168,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3169,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3170,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3171,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3172,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3173,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3174,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3175,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3176,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3177,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3178,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3179,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3180,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3181,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3182,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3183,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3184,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3185,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3186,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3187,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3188,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3189,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3190,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3191,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3192,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3193,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3194,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3195,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3196,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3197,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3198,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3199,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3200,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3201,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3202,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3203,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3204,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3205,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3206,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3207,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3208,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3209,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3210,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3211,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3212,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3213,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3214,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3215,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3216,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3217,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3218,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3219,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3220,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3221,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3255,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3257,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3258,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3259,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3263,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3267,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3271,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3272,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3276,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3279,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3286,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-K1002,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-K1233,IETT Otobus,0,0
Mobil,Otobus 3G,IETT-O3300,IETT Otobus,0,0
